order_item_id,order_id,product_id,quantity,unit_price
20214,6669,376,3,66368
20215,6670,86,1,35464
20216,6670,218,1,39090
20217,6670,58,3,16767
20218,6671,238,1,64230
20219,6671,29,2,46107
20220,6671,431,3,45212
20221,6671,183,4,32876
20222,6671,136,1,12312
20223,6672,496,1,2640
20224,6672,199,1,25814
20225,6672,62,2,65293
20226,6672,267,2,3231
20227,6673,425,4,36855
20228,6673,30,1,34462
20229,6674,44,2,8742
20230,6674,191,2,57169
20231,6674,173,1,3485
20232,6674,325,4,38912
20233,6675,498,1,59802
20234,6675,45,1,78548
20235,6675,467,4,21533
20236,6675,56,4,64536
20237,6676,96,2,40596
20238,6676,80,1,76345
20239,6676,306,3,58313
20240,6676,194,3,2314
20241,6677,432,1,27249
20242,6678,104,2,61556
20243,6679,365,1,25789
20244,6679,460,2,58914
20245,6679,55,3,17177
20246,6680,475,1,8194
20247,6680,262,4,30029
20248,6680,182,4,41455
20249,6680,372,4,9880
20250,6681,236,4,34289
20251,6682,225,2,30045
20252,6682,208,4,75269
20253,6682,220,4,55473
20254,6683,115,2,64113
20255,6683,195,2,51555
20256,6683,9,2,18204
20257,6683,251,2,59178
20258,6684,189,3,58808
20259,6684,86,3,13256
20260,6685,252,2,20279
20261,6685,246,4,12163
20262,6685,201,1,6351
20263,6685,242,3,50108
20264,6686,13,3,46599
20265,6686,33,1,58583
20266,6686,252,2,45627
20267,6687,132,1,60526
20268,6687,18,1,9780
20269,6687,208,2,33079
20270,6687,195,1,71779
20271,6688,487,4,17757
20272,6688,47,4,53374
20273,6688,149,3,58336
20274,6688,216,2,42966
20275,6688,48,2,41081
20276,6689,360,1,2195
20277,6689,414,3,22202
20278,6689,337,1,5998
20279,6689,459,3,45380
20280,6689,442,1,52241
20281,6690,279,3,44348
20282,6690,143,2,60804
20283,6690,446,2,36948
20284,6690,92,3,63022
20285,6691,180,2,61967
20286,6691,76,2,992
20287,6691,11,3,15339
20288,6691,125,1,52826
20289,6691,152,3,21807
20290,6692,407,2,63766
20291,6692,64,2,61839
20292,6692,414,1,47542
20293,6693,153,2,61526
20294,6693,61,4,49504
20295,6694,154,4,79186
20296,6694,8,1,61580
20297,6694,334,2,11987
20298,6694,170,4,44736
20299,6695,144,4,26524
20300,6695,365,3,42189
20301,6695,459,2,72932
20302,6696,499,2,29024
20303,6696,485,4,77907
20304,6696,349,2,34066
20305,6697,451,3,62786
20306,6698,105,4,54379
20307,6699,178,3,71068
20308,6699,109,1,57736
20309,6699,13,1,36309
20310,6700,357,1,59022
20311,6700,291,2,55025
20312,6700,413,3,21952
20313,6700,157,3,19424
20314,6701,58,1,32768
20315,6702,442,1,46948
20316,6702,316,2,79220
20317,6702,86,2,51255
20318,6702,212,3,2935
20319,6703,191,4,43079
20320,6703,457,1,27355
20321,6703,209,2,37392
20322,6703,61,3,68626
20323,6704,70,2,41791
20324,6704,371,4,65572
20325,6704,78,1,1613
20326,6704,3,1,57110
20327,6704,9,2,77080
20328,6705,342,3,70948
20329,6706,406,2,76836
20330,6706,478,1,30560
20331,6706,307,4,40745
20332,6706,348,3,7284
20333,6706,404,1,73579
20334,6707,457,1,46212
20335,6707,404,1,22674
20336,6708,73,2,48833
20337,6708,149,3,31705
20338,6708,106,4,65122
20339,6708,416,2,73308
20340,6709,421,3,45242
20341,6709,260,1,42240
20342,6709,86,2,75899
20343,6710,408,1,65431
20344,6710,137,4,36833
20345,6710,388,2,40313
20346,6711,301,3,45946
20347,6711,99,1,2275
20348,6711,262,3,70640
20349,6712,192,2,8847
20350,6712,74,1,51297
20351,6712,465,4,54150
20352,6712,270,4,27138
20353,6713,59,4,16262
20354,6713,368,4,17514
20355,6714,284,1,65472
20356,6714,60,4,32469
20357,6715,34,2,6794
20358,6716,26,2,57402
20359,6717,19,2,23506
20360,6717,491,4,27031
20361,6718,250,4,29149
20362,6718,181,2,7502
20363,6718,347,4,39529
20364,6718,303,4,47147
20365,6718,369,2,26310
20366,6719,5,4,9937
20367,6720,8,4,72536
20368,6720,97,1,18883
20369,6720,310,3,46066
20370,6720,18,2,55299
20371,6721,115,1,15244
20372,6721,34,4,31021
20373,6721,20,4,58088
20374,6722,246,3,61249
20375,6723,77,2,62465
20376,6723,375,1,2740
20377,6724,273,2,8063
20378,6724,175,4,9881
20379,6724,231,3,12297
20380,6725,479,4,58487
20381,6726,156,1,56898
20382,6727,459,3,73936
20383,6727,253,1,15321
20384,6728,401,1,24330
20385,6728,438,4,40919
20386,6728,483,3,53993
20387,6729,355,2,5389
20388,6729,32,3,76562
20389,6729,424,4,73586
20390,6729,324,2,23166
20391,6729,440,3,30564
20392,6730,37,4,44973
20393,6730,96,3,69905
20394,6730,72,2,59666
20395,6731,88,1,28480
20396,6731,131,4,12428
20397,6731,270,4,59320
20398,6731,61,4,62123
20399,6732,164,2,61494
20400,6733,320,4,79739
20401,6734,119,1,75112
20402,6734,282,1,59911
20403,6734,133,2,57247
20404,6734,91,4,13422
20405,6735,495,1,63911
20406,6735,231,3,74516
20407,6735,373,3,33758
20408,6735,262,2,34834
20409,6735,414,1,20343
20410,6736,499,1,74147
20411,6736,186,4,36646
20412,6736,146,4,47426
20413,6736,73,2,43559
20414,6736,345,4,66140
20415,6737,49,1,20393
20416,6737,357,4,31907
20417,6738,185,1,52924
20418,6739,337,4,20252
20419,6739,107,2,34279
20420,6739,237,1,40166
20421,6739,255,4,57741
20422,6740,326,4,44845
20423,6741,281,4,46263
20424,6741,266,2,45671
20425,6741,247,4,64879
20426,6741,255,2,77843
20427,6741,302,2,1393
20428,6742,319,3,36928
20429,6742,418,1,61162
20430,6742,316,1,33714
20431,6742,265,4,9780
20432,6743,353,3,8245
20433,6743,223,3,39293
20434,6743,373,1,11530
20435,6744,332,2,21679
20436,6744,170,2,61177
20437,6744,270,3,39365
20438,6744,380,3,7096
20439,6744,210,3,68602
20440,6745,480,3,65006
20441,6745,421,3,28753
20442,6745,489,2,64500
20443,6746,253,3,73079
20444,6746,435,3,62945
20445,6747,142,2,3889
20446,6747,74,3,21565
20447,6747,326,2,62434
20448,6747,259,4,35327
20449,6747,292,4,42157
20450,6748,83,3,40395
20451,6748,350,4,53498
20452,6748,168,3,21382
20453,6748,427,2,15656
20454,6748,388,3,47602
20455,6749,427,1,28034
20456,6749,294,3,73837
20457,6749,257,4,69200
20458,6750,210,3,31514
20459,6750,467,1,6725
20460,6751,340,2,61707
20461,6751,252,3,67944
20462,6751,200,2,72013
20463,6751,75,2,71406
20464,6752,54,2,50538
20465,6752,241,4,71589
20466,6752,297,3,68242
20467,6753,441,3,58353
20468,6753,67,2,15119
20469,6753,284,2,26068
20470,6753,255,3,32557
20471,6754,146,3,74585
20472,6754,271,1,51504
20473,6754,410,3,79069
20474,6754,433,2,8927
20475,6755,314,1,49483
20476,6756,320,4,31488
20477,6756,242,2,27699
20478,6756,432,2,70897
20479,6756,189,3,30569
20480,6757,266,4,72964
20481,6757,465,2,43167
20482,6757,233,3,73426
20483,6757,240,1,49393
20484,6758,344,2,4848
20485,6758,417,4,53150
20486,6758,289,1,18287
20487,6758,328,3,19634
20488,6759,448,3,4080
20489,6759,377,2,3009
20490,6759,405,1,57376
20491,6759,426,1,5750
20492,6760,44,1,62931
20493,6760,172,3,77226
20494,6760,84,3,10475
20495,6760,210,3,55394
20496,6761,76,4,65450
20497,6761,95,1,22350
20498,6761,403,4,49579
20499,6761,323,4,58941
20500,6762,359,1,50773
20501,6763,244,3,26936
20502,6763,466,4,6083
20503,6764,350,1,18015
20504,6764,221,3,37468
20505,6764,218,2,31300
20506,6765,137,4,79050
20507,6765,164,3,62167
20508,6765,218,3,31923
20509,6765,26,1,41037
20510,6766,66,2,63372
20511,6766,397,3,40334
20512,6766,498,1,12156
20513,6766,339,2,42506
20514,6767,47,2,50015
20515,6767,55,2,29989
20516,6767,359,2,51256
20517,6768,277,4,54077
20518,6768,83,2,48552
20519,6769,13,2,54259
20520,6769,152,4,71945
20521,6769,463,2,29348
20522,6769,285,3,41394
20523,6769,200,1,49484
20524,6770,184,4,585
20525,6770,129,4,42631
20526,6770,62,4,13944
20527,6770,313,4,51761
20528,6770,489,4,29697
20529,6771,20,1,28113
20530,6771,457,3,78832
20531,6771,25,3,13166
20532,6771,456,3,19152
20533,6772,307,4,17038
20534,6773,279,4,1943
20535,6773,412,1,66289
20536,6774,53,2,45724
20537,6774,151,2,63905
20538,6774,52,1,46130
20539,6775,79,4,71511
20540,6775,367,4,75469
20541,6775,330,4,17109
20542,6775,378,2,68110
20543,6776,323,1,68163
20544,6776,195,2,64718
20545,6777,371,3,49700
20546,6777,181,2,25102
20547,6777,138,2,43552
20548,6777,31,3,27257
20549,6777,265,2,57717
20550,6778,345,4,31716
20551,6778,156,1,65744
20552,6778,439,2,21407
20553,6779,452,4,32883
20554,6779,460,2,65866
20555,6779,347,2,67401
20556,6780,80,4,8415
20557,6780,193,2,47879
20558,6780,424,3,75264
20559,6780,500,2,57853
20560,6780,186,3,75409
20561,6781,388,2,33473
20562,6782,214,3,42055
20563,6782,67,1,29416
20564,6782,52,3,39081
20565,6783,437,3,13498
20566,6783,370,4,8574
20567,6784,335,2,8383
20568,6784,233,1,21629
20569,6784,161,3,6182
20570,6784,265,3,60507
20571,6785,254,2,67018
20572,6786,312,2,27527
20573,6786,3,3,60220
20574,6786,24,4,66399
20575,6787,456,3,1967
20576,6787,308,3,53638
20577,6787,47,1,26818
20578,6788,173,1,12631
20579,6788,171,1,24849
20580,6788,313,2,15125
20581,6788,251,1,38628
20582,6788,397,3,24414
20583,6789,403,3,60690
20584,6790,316,1,54682
20585,6790,233,3,43247
20586,6791,408,3,34643
20587,6792,388,2,56163
20588,6792,24,3,26439
20589,6792,351,3,50290
20590,6792,448,2,30821
20591,6793,336,2,50511
20592,6793,193,4,54369
20593,6793,410,1,77517
20594,6794,3,2,68048
20595,6794,338,2,37660
20596,6794,86,4,13584
20597,6795,357,3,50417
20598,6795,341,4,14539
20599,6795,306,3,53082
20600,6796,147,3,38625
20601,6796,492,2,26223
20602,6796,336,3,76806
20603,6796,196,3,32975
20604,6796,207,4,78854
20605,6797,372,3,8267
20606,6797,175,3,12007
20607,6797,210,3,47039
20608,6798,342,2,1434
20609,6798,138,1,71142
20610,6798,378,4,66217
20611,6799,51,4,64812
20612,6799,442,2,72692
20613,6799,322,1,66794
20614,6799,87,1,68760
20615,6799,349,2,72072
20616,6800,486,3,5037
20617,6800,325,4,52693
20618,6801,494,2,39713
20619,6802,27,2,32631
20620,6802,480,2,11331
20621,6802,380,2,59439
20622,6803,134,1,61916
20623,6803,274,2,47155
20624,6803,232,1,48028
20625,6803,142,4,72013
20626,6804,453,3,26036
20627,6804,292,1,78204
20628,6804,389,3,41690
20629,6805,365,4,75541
20630,6805,422,1,13662
20631,6805,241,1,45731
20632,6805,469,4,20445
20633,6806,41,3,7444
20634,6806,31,2,70228
20635,6807,429,1,53960
20636,6807,158,4,23343
20637,6808,154,2,71561
20638,6808,321,4,31407
20639,6808,398,1,30959
20640,6809,34,3,50295
20641,6809,252,3,1602
20642,6809,382,4,63134
20643,6810,16,4,63548
20644,6810,173,4,49228
20645,6811,190,1,3564
20646,6812,371,1,11630
20647,6812,440,1,38304
20648,6812,296,1,27527
20649,6813,164,4,6409
20650,6813,347,4,24886
20651,6813,2,3,2069
20652,6814,138,2,44431
20653,6815,186,4,48147
20654,6815,177,1,64752
20655,6816,131,4,59787
20656,6817,148,2,56572
20657,6817,320,4,78525
20658,6818,168,2,60515
20659,6818,369,2,2204
20660,6818,167,1,49249
20661,6819,354,4,18155
20662,6819,197,4,33511
20663,6819,444,2,39112
20664,6819,190,1,24610
20665,6820,311,1,36768
20666,6820,27,4,57379
20667,6821,353,1,24939
20668,6821,239,4,43364
20669,6822,9,2,14040
20670,6822,434,1,2190
20671,6822,269,2,70915
20672,6823,15,3,39271
20673,6823,225,2,75952
20674,6824,333,2,61129
20675,6824,109,4,11526
20676,6824,129,2,20790
20677,6825,221,4,52126
20678,6825,22,1,63251
20679,6825,489,1,65709
20680,6825,242,3,6579
20681,6825,215,4,35163
20682,6826,37,3,61327
20683,6826,218,4,50225
20684,6827,250,3,2420
20685,6827,73,4,21702
20686,6828,384,2,1516
20687,6828,336,4,54780
20688,6828,185,2,61429
20689,6828,43,1,24444
20690,6828,39,4,52735
20691,6829,276,3,68755
20692,6829,67,3,33288
20693,6829,60,1,9435
20694,6829,23,4,53840
20695,6830,109,1,34916
20696,6830,248,3,47952
20697,6830,14,1,24765
20698,6830,23,1,4207
20699,6830,133,1,57859
20700,6831,44,2,33007
20701,6831,340,1,56888
20702,6831,269,4,16234
20703,6831,311,3,38581
20704,6831,276,2,16061
20705,6832,488,1,5757
20706,6833,327,3,52056
20707,6833,438,4,20655
20708,6833,410,1,48060
20709,6833,164,2,49578
20710,6834,95,3,48076
20711,6834,334,1,57327
20712,6835,43,2,56479
20713,6835,214,2,33039
20714,6835,117,1,34314
20715,6835,236,1,27408
20716,6835,151,2,48146
20717,6836,281,4,1978
20718,6837,470,2,1211
20719,6837,395,3,15907
20720,6837,443,1,60595
20721,6838,482,3,22959
20722,6838,286,3,76315
20723,6838,147,4,43114
20724,6838,268,1,64700
20725,6838,325,3,52535
20726,6839,174,3,70826
20727,6840,289,4,51322
20728,6840,101,2,9846
20729,6840,465,3,23576
20730,6841,402,3,29853
20731,6842,18,3,31816
20732,6842,246,4,8238
20733,6842,493,2,22386
20734,6842,241,3,14065
20735,6842,494,4,45683
20736,6843,377,2,79465
20737,6843,125,2,44169
20738,6844,50,2,22822
20739,6845,274,4,72079
20740,6846,463,1,1281
20741,6847,486,1,13122
20742,6847,176,4,15604
20743,6847,184,1,26415
20744,6847,240,4,58474
20745,6847,200,1,5853
20746,6848,224,3,23440
20747,6849,37,4,53325
20748,6849,297,4,9616
20749,6849,422,2,39867
20750,6849,89,1,3369
20751,6850,398,2,32794
20752,6850,161,3,17800
20753,6850,84,2,18496
20754,6850,280,3,36228
20755,6850,234,2,71499
20756,6851,398,1,55147
20757,6851,247,3,48169
20758,6851,161,1,11340
20759,6851,385,2,41945
20760,6852,262,2,2894
20761,6852,226,4,17160
20762,6852,59,3,53039
20763,6852,76,3,24961
20764,6852,252,3,63077
20765,6853,102,4,11124
20766,6853,28,1,5004
20767,6853,216,4,60684
20768,6854,469,1,59748
20769,6854,337,4,41644
20770,6854,91,3,8412
20771,6855,398,2,9394
20772,6855,180,1,7385
20773,6855,95,1,25951
20774,6855,146,4,79131
20775,6855,425,3,44299
20776,6856,73,4,59881
20777,6857,461,1,70871
20778,6857,450,4,56515
20779,6857,213,4,54721
20780,6858,478,1,49559
20781,6859,249,2,42740
20782,6859,80,4,75573
20783,6859,490,1,52089
20784,6859,184,2,39789
20785,6860,442,1,75245
20786,6860,336,4,41970
20787,6860,142,2,9589
20788,6860,179,2,53274
20789,6860,204,2,59658
20790,6861,192,2,11448
20791,6861,452,1,6689
20792,6861,120,4,67468
20793,6862,285,4,70689
20794,6862,248,1,24964
20795,6862,332,4,40915
20796,6862,415,3,25688
20797,6863,116,4,45618
20798,6864,391,4,15884
20799,6864,16,2,74864
20800,6865,209,4,56023
20801,6865,3,3,53131
20802,6865,203,1,66298
20803,6866,497,1,43062
20804,6867,485,2,7839
20805,6867,133,2,61389
20806,6868,240,4,15001
20807,6868,59,2,59530
20808,6869,403,1,17483
20809,6869,360,3,11037
20810,6869,5,1,48774
20811,6870,236,4,11319
20812,6870,294,3,10166
20813,6870,411,4,4493
20814,6870,73,4,30041
20815,6870,335,1,35261
20816,6871,279,2,22899
20817,6871,302,2,47009
20818,6871,301,3,78359
20819,6871,305,4,17916
20820,6871,1,3,78394
20821,6872,110,1,68016
20822,6872,315,3,51559
20823,6872,364,1,65305
20824,6873,401,1,64795
20825,6873,481,4,11985
20826,6874,88,2,7234
20827,6874,105,4,48303
20828,6874,253,3,69214
20829,6874,217,2,53812
20830,6874,382,1,36020
20831,6875,218,4,72549
20832,6875,496,1,12870
20833,6875,7,4,11058
20834,6875,32,2,29468
20835,6875,309,3,75466
20836,6876,451,4,70602
20837,6876,293,1,51394
20838,6877,288,4,72334
20839,6877,361,2,988
20840,6877,12,2,11223
20841,6877,224,3,40666
20842,6878,207,1,18693
20843,6878,138,2,47326
20844,6878,199,3,32425
20845,6879,221,3,2946
20846,6880,174,1,64650
20847,6880,409,2,9293
20848,6881,285,1,79684
20849,6881,418,4,45392
20850,6881,72,4,27345
20851,6881,223,4,35522
20852,6882,474,4,23707
20853,6882,136,2,1739
20854,6882,189,4,7182
20855,6882,274,2,79600
20856,6883,362,4,32428
20857,6883,66,2,79092
20858,6883,485,1,19631
20859,6883,124,3,28681
20860,6883,446,1,15427
20861,6884,142,4,41511
20862,6884,366,3,54355
20863,6884,376,1,42495
20864,6884,316,3,53039
20865,6885,127,2,59130
20866,6886,434,3,69995
20867,6887,382,1,65158
20868,6888,247,3,56410
20869,6888,342,4,69169
20870,6889,484,3,79013
20871,6889,195,1,45079
20872,6890,51,4,26505
20873,6890,223,4,60064
20874,6890,321,2,27080
20875,6891,184,2,18696
20876,6891,212,1,36291
20877,6891,492,4,72602
20878,6892,317,2,63497
20879,6892,379,4,71456
20880,6892,148,2,31817
20881,6892,173,3,64141
20882,6893,324,2,27113
20883,6893,183,1,51943
20884,6893,305,4,56308
20885,6893,250,2,10381
20886,6894,231,3,51749
20887,6894,104,3,3209
20888,6895,66,2,53377
20889,6895,7,3,64684
20890,6895,180,4,73036
20891,6896,104,3,31126
20892,6896,111,1,49572
20893,6897,59,3,55372
20894,6897,484,1,25399
20895,6897,166,1,17808
20896,6897,433,1,47800
20897,6897,433,3,41320
20898,6898,87,1,11742
20899,6898,310,1,57706
20900,6899,464,4,58178
20901,6899,22,2,47315
20902,6899,355,4,66390
20903,6900,29,2,75760
20904,6900,263,2,66014
20905,6900,388,4,21116
20906,6900,353,4,66486
20907,6901,373,2,72288
20908,6901,36,2,19802
20909,6902,210,4,56330
20910,6902,302,4,22681
20911,6902,435,3,12439
20912,6902,327,4,34926
20913,6902,275,2,22187
20914,6903,140,1,20566
20915,6903,106,3,57462
20916,6904,330,4,25380
20917,6904,90,2,54248
20918,6905,278,1,47292
20919,6905,416,3,39572
20920,6905,453,3,2259
20921,6905,292,4,63819
20922,6906,216,1,11071
20923,6906,137,2,5258
20924,6906,159,4,25341
20925,6907,25,4,43472
20926,6907,490,1,61035
20927,6907,90,1,14709
20928,6907,484,3,46903
20929,6907,30,1,19809
20930,6908,159,3,56367
20931,6908,187,1,7953
20932,6908,393,1,62142
20933,6909,87,2,4660
20934,6910,153,3,19628
20935,6910,497,2,27636
20936,6911,86,2,63970
20937,6911,82,1,62575
20938,6911,450,3,13752
20939,6911,419,4,33205
20940,6911,486,2,79563
20941,6912,281,2,27757
20942,6913,305,3,71601
20943,6913,15,1,49424
20944,6913,290,2,14555
20945,6913,283,1,47901
20946,6913,314,1,44429
20947,6914,459,1,9385
20948,6914,350,3,77658
20949,6914,247,2,43692
20950,6914,145,4,79518
20951,6915,419,3,57229
20952,6915,16,1,71663
20953,6916,450,1,58349
20954,6916,23,2,32444
20955,6916,32,4,20547
20956,6916,7,4,64113
20957,6917,149,4,46741
20958,6917,361,1,20669
20959,6917,8,2,26266
20960,6917,149,2,78380
20961,6917,225,4,7182
20962,6918,412,2,35019
20963,6918,182,3,79657
20964,6918,230,3,72507
20965,6918,445,2,742
20966,6919,17,1,26589
20967,6920,147,2,40343
20968,6920,351,1,60307
20969,6920,221,4,37670
20970,6921,354,2,50205
20971,6921,477,2,71663
20972,6921,322,1,9101
20973,6921,409,3,44428
20974,6921,207,4,33408
20975,6922,165,3,65016
20976,6923,308,3,43977
20977,6923,246,2,77814
20978,6923,266,2,6945
20979,6924,173,3,71344
20980,6924,316,1,3155
20981,6924,357,2,49821
20982,6924,357,4,16280
20983,6925,60,1,52661
20984,6925,161,4,14683
20985,6926,209,2,56650
20986,6926,222,3,29598
20987,6927,426,3,73847
20988,6927,335,3,7500
20989,6928,5,2,34190
20990,6928,345,2,32459
20991,6929,91,2,33689
20992,6929,144,4,43930
20993,6930,394,1,18999
20994,6930,317,3,62509
20995,6930,373,3,28453
20996,6930,54,2,44992
20997,6931,205,1,73392
20998,6931,151,3,35221
20999,6931,17,3,26483
21000,6931,369,3,23017
21001,6932,202,1,42428
21002,6932,317,4,58500
21003,6933,53,3,5214
21004,6933,52,2,13945
21005,6933,192,2,11112
21006,6933,497,4,27612
21007,6934,32,3,6048
21008,6935,136,1,40735
21009,6935,192,2,48525
21010,6935,388,4,20432
21011,6935,187,3,15330
21012,6935,469,2,62819
21013,6936,401,2,47032
21014,6937,322,4,18809
21015,6937,11,4,68920
21016,6937,11,3,11889
21017,6937,233,1,11999
21018,6937,397,3,21107
21019,6938,191,4,6052
21020,6939,60,3,45941
21021,6940,414,1,1493
21022,6940,91,2,46948
21023,6940,65,2,69394
21024,6940,428,3,72581
21025,6941,306,2,66201
21026,6941,212,1,6695
21027,6941,424,4,17174
21028,6941,420,1,48681
21029,6942,397,4,24236
21030,6942,254,4,10965
21031,6942,500,1,25038
21032,6942,237,2,75775
21033,6943,318,1,27028
21034,6943,266,3,33716
21035,6943,259,3,62786
21036,6943,479,1,49069
21037,6943,140,4,59074
21038,6944,415,2,26778
21039,6944,315,2,51355
21040,6944,51,4,9231
21041,6944,301,4,61779
21042,6945,291,1,73058
21043,6946,489,2,53907
21044,6946,107,4,60986
21045,6947,83,2,78015
21046,6947,310,4,34429
21047,6947,3,3,77765
21048,6947,202,2,32390
21049,6947,337,4,79864
21050,6948,431,3,14250
21051,6948,113,3,27417
21052,6948,65,3,47960
21053,6949,19,2,3532
21054,6949,355,1,31520
21055,6950,212,1,5703
21056,6950,122,3,64075
21057,6950,419,2,60679
21058,6950,253,1,31937
21059,6951,88,3,5421
21060,6951,300,2,72492
21061,6951,283,2,60953
21062,6952,271,3,11860
21063,6952,440,3,15117
21064,6953,136,1,51882
21065,6953,93,2,70539
21066,6953,52,4,74008
21067,6954,198,1,55373
21068,6954,175,4,22563
21069,6954,84,2,75164
21070,6954,392,3,67292
21071,6955,131,3,15205
21072,6955,29,2,9281
21073,6956,467,1,22679
21074,6956,47,3,32220
21075,6957,404,4,37086
21076,6957,117,3,41594
21077,6957,287,4,29040
21078,6958,187,4,1885
21079,6958,477,4,9210
21080,6958,175,4,63814
21081,6959,152,3,63932
21082,6959,151,4,79190
21083,6960,394,2,40924
21084,6960,145,2,31808
21085,6960,395,3,76073
21086,6961,434,1,36170
21087,6961,330,1,29190
21088,6962,294,4,18726
21089,6962,415,1,50344
21090,6962,288,4,10705
21091,6962,276,1,28153
21092,6962,105,4,18026
21093,6963,36,4,2528
21094,6964,449,1,28147
21095,6964,23,4,41185
21096,6964,134,1,8801
21097,6964,21,1,27051
21098,6964,197,2,8263
21099,6965,412,4,52242
21100,6966,324,2,21251
21101,6967,7,4,78717
21102,6967,318,3,71770
21103,6967,365,3,15189
21104,6967,120,2,3055
21105,6968,245,4,63500
21106,6968,4,4,21261
21107,6968,175,1,58369
21108,6968,282,1,27764
21109,6969,451,2,73017
21110,6969,367,2,13190
21111,6969,7,4,47965
21112,6970,225,3,29015
21113,6970,458,3,73977
21114,6970,377,4,4854
21115,6970,61,3,42009
21116,6971,116,4,12220
21117,6971,435,1,25180
21118,6971,487,4,24317
21119,6971,23,3,79349
21120,6971,171,2,49841
21121,6972,383,3,71873
21122,6972,182,1,72788
21123,6973,225,1,5367
21124,6973,33,3,29341
21125,6973,448,3,49219
21126,6973,74,3,66446
21127,6974,98,3,56046
21128,6974,472,4,47540
21129,6974,188,3,41573
21130,6974,448,4,43040
21131,6974,172,1,61525
21132,6975,496,3,10846
21133,6975,393,3,76644
21134,6975,34,1,79763
21135,6975,302,1,79709
21136,6976,204,2,10428
21137,6976,284,2,75844
21138,6976,59,1,55341
21139,6976,311,3,73416
21140,6976,95,1,11634
21141,6977,6,3,26443
21142,6977,328,2,39246
21143,6977,353,1,59208
21144,6977,488,2,60437
21145,6977,343,1,77682
21146,6978,412,2,31576
21147,6979,263,2,47968
21148,6979,325,2,59245
21149,6979,348,2,40989
21150,6979,489,3,47337
21151,6980,243,3,51603
21152,6980,310,4,39304
21153,6980,466,2,23793
21154,6980,115,2,13941
21155,6981,500,1,47556
21156,6981,108,1,3542
21157,6981,108,4,74297
21158,6981,439,3,77842
21159,6981,103,2,16807
21160,6982,81,2,33002
21161,6982,256,2,10799
21162,6982,314,3,56357
21163,6982,273,2,48527
21164,6983,184,1,16412
21165,6983,336,3,49122
21166,6983,71,3,11018
21167,6983,224,4,32814
21168,6984,145,3,61758
21169,6984,244,4,45501
21170,6984,396,1,51463
21171,6985,339,2,7813
21172,6985,110,3,36408
21173,6985,6,4,20535
21174,6985,281,3,69445
21175,6985,313,1,14191
21176,6986,271,1,25152
21177,6987,7,2,2384
21178,6987,456,4,41511
21179,6987,148,1,22912
21180,6987,385,4,72903
21181,6988,480,2,63994
21182,6988,298,2,36239
21183,6988,179,2,69985
21184,6989,253,1,13938
21185,6990,56,1,76130
21186,6991,325,2,51972
21187,6991,113,1,54290
21188,6992,202,1,57742
21189,6992,217,1,58969
21190,6992,89,1,73560
21191,6993,339,3,45487
21192,6994,318,1,35586
21193,6994,142,2,48570
21194,6994,44,3,37476
21195,6994,422,4,32093
21196,6994,394,2,29133
21197,6995,403,3,64166
21198,6995,278,4,37873
21199,6996,172,3,44133
21200,6996,349,1,60167
21201,6996,486,4,27177
21202,6996,122,4,51165
21203,6996,414,2,69182
21204,6997,111,3,18318
21205,6997,311,1,10710
21206,6997,216,4,44309
21207,6997,182,1,8989
21208,6998,66,4,3289
21209,6998,41,1,38352
21210,6998,66,4,53481
21211,6999,310,3,28648
21212,6999,170,4,37961
21213,6999,228,4,69646
21214,7000,238,1,58830
21215,7000,109,3,30787
21216,7000,52,2,10134
21217,7000,48,3,60766
21218,7000,365,3,36799
21219,7001,21,2,27920
21220,7002,58,2,18786
21221,7002,295,2,43261
21222,7002,255,2,66547
21223,7002,200,1,47512
21224,7002,444,4,32163
21225,7003,14,1,50907
21226,7004,317,4,5476
21227,7004,53,3,60339
21228,7004,244,2,41461
21229,7004,374,3,62531
21230,7004,16,1,68439
21231,7005,157,3,11235
21232,7006,490,3,17151
21233,7006,208,3,2215
21234,7006,404,1,7555
21235,7006,393,3,72313
21236,7007,479,1,1916
21237,7008,169,1,8724
21238,7009,380,1,39615
21239,7009,48,2,34572
21240,7010,73,2,74603
21241,7011,82,2,75925
21242,7011,357,1,57494
21243,7011,482,2,47895
21244,7011,350,4,45937
21245,7011,13,4,53585
21246,7012,264,3,24663
21247,7012,17,2,30603
21248,7013,350,2,39150
21249,7013,153,4,51381
21250,7014,462,2,49992
21251,7014,289,2,32651
21252,7015,454,1,23193
21253,7015,305,1,73727
21254,7016,229,2,28879
21255,7016,29,4,71758
21256,7016,499,3,11669
21257,7016,465,4,17403
21258,7017,162,4,1233
21259,7017,188,1,76600
21260,7017,333,4,49876
21261,7018,307,1,19490
21262,7019,470,2,48574
21263,7019,250,3,75877
21264,7020,19,1,63217
21265,7020,110,2,47823
21266,7021,360,1,42162
21267,7021,283,1,51648
21268,7021,428,4,56023
21269,7021,373,4,70387
21270,7021,347,2,40679
21271,7022,448,3,831
21272,7022,241,2,27150
21273,7022,494,1,40472
21274,7022,377,3,61104
21275,7022,52,1,28547
21276,7023,427,4,47304
21277,7023,201,2,67689
21278,7023,431,4,42342
21279,7023,119,2,37217
21280,7024,65,2,31121
21281,7024,228,1,47946
21282,7024,89,2,18225
21283,7025,40,2,39684
21284,7025,244,4,66916
21285,7025,496,3,68619
21286,7025,320,4,8456
21287,7026,159,3,36852
21288,7026,190,4,48785
