order_id,customer_id,order_date,status,shipper_id
2062,4911,2025-10-29,Cancelled,4
2063,1710,2025-03-02,Shipped,4
2064,4386,2026-04-30,Processing,1
2065,4022,2025-07-12,Shipped,4
2066,3382,2025-09-13,Processing,5
2067,587,2025-06-12,Processing,2
2068,4291,2025-09-26,Shipped,1
2069,773,2025-05-29,Delivered,3
2070,249,2025-11-11,Cancelled,3
2071,1341,2024-11-05,Cancelled,4
2072,2399,2025-12-20,Shipped,4
2073,3647,2024-07-04,Shipped,3
2074,522,2025-07-03,Shipped,4
2075,1500,2024-08-11,Processing,3
2076,2830,2024-08-15,Shipped,2
2077,4006,2025-08-07,Processing,4
2078,2573,2026-05-29,Cancelled,5
2079,3845,2026-01-07,Cancelled,3
2080,4334,2024-11-05,Cancelled,5
2081,2405,2026-06-01,Cancelled,2
2082,1350,2026-01-19,Processing,5
2083,2360,2025-01-17,Processing,1
2084,178,2024-08-21,Processing,4
2085,1132,2025-06-05,Processing,1
2086,3386,2024-09-22,Shipped,5
2087,3431,2024-10-08,Processing,4
2088,4374,2024-12-07,Processing,1
2089,1172,2025-11-18,Delivered,4
2090,1036,2025-10-03,Cancelled,4
2091,4033,2024-11-01,Shipped,5
2092,1896,2026-04-26,Processing,1
2093,3612,2024-10-17,Shipped,3
2094,2207,2025-02-25,Shipped,1
2095,1074,2025-01-03,Delivered,3
2096,3581,2025-09-23,Processing,1
2097,1525,2026-04-15,Shipped,2
2098,2398,2025-04-05,Cancelled,4
2099,4507,2025-02-19,Delivered,3
2100,2826,2025-01-03,Cancelled,5
2101,3799,2025-11-26,Shipped,3
2102,953,2025-09-07,Processing,1
2103,3760,2024-09-05,Delivered,2
2104,1886,2025-04-22,Shipped,1
2105,2398,2025-08-28,Cancelled,5
2106,1180,2025-10-29,Shipped,2
2107,3644,2025-12-13,Shipped,1
2108,4649,2026-03-28,Processing,3
2109,525,2026-05-16,Cancelled,4
2110,3279,2024-12-09,Cancelled,1
2111,3240,2025-08-01,Shipped,4
2112,1800,2025-10-02,Shipped,5
2113,3493,2024-10-26,Shipped,1
2114,925,2025-02-12,Delivered,2
2115,1242,2024-12-14,Delivered,1
2116,4244,2024-08-12,Processing,5
2117,2199,2025-02-19,Shipped,4
2118,2074,2026-02-27,Shipped,2
2119,1741,2025-11-17,Cancelled,4
2120,4721,2025-03-17,Cancelled,1
2121,4174,2025-11-11,Shipped,5
2122,4959,2024-10-11,Cancelled,4
2123,703,2026-06-21,Shipped,4
2124,72,2026-04-06,Processing,3
2125,4970,2025-05-24,Processing,4
2126,4911,2025-04-20,Shipped,1
2127,4607,2026-03-31,Processing,4
2128,2294,2025-05-01,Delivered,1
2129,1539,2026-03-17,Shipped,3
2130,3028,2025-04-24,Delivered,5
2131,1763,2024-12-31,Processing,1
2132,8,2024-11-20,Delivered,1
2133,2719,2025-10-03,Processing,4
2134,899,2024-11-11,Cancelled,3
2135,4347,2026-06-24,Delivered,5
2136,400,2026-01-16,Shipped,5
2137,4175,2025-11-16,Delivered,3
2138,2092,2025-11-07,Delivered,1
2139,2309,2025-02-20,Delivered,3
2140,1983,2025-07-31,Delivered,3
2141,3324,2024-08-31,Cancelled,5
2142,2785,2026-03-14,Delivered,2
2143,2705,2024-09-02,Shipped,5
2144,845,2024-12-24,Processing,5
2145,1780,2026-06-17,Cancelled,3
2146,3753,2025-03-14,Processing,3
2147,4143,2025-01-04,Delivered,2
2148,345,2024-12-08,Delivered,1
2149,3304,2025-10-14,Processing,4
2150,2309,2025-04-11,Cancelled,1
2151,3990,2025-12-03,Cancelled,5
2152,2149,2025-12-05,Delivered,1
2153,4983,2025-12-02,Delivered,2
2154,3790,2025-10-03,Delivered,4
2155,4967,2025-04-23,Shipped,4
2156,843,2024-09-06,Cancelled,1
2157,875,2025-11-05,Processing,5
2158,3189,2025-03-07,Cancelled,5
2159,3461,2026-06-26,Delivered,1
2160,4660,2025-06-21,Cancelled,4
2161,3593,2024-06-29,Processing,5
2162,4271,2025-08-21,Shipped,2
2163,1310,2025-09-23,Cancelled,1
2164,3904,2025-03-16,Delivered,3
2165,231,2025-09-10,Processing,5
2166,1699,2026-01-23,Processing,2
2167,2094,2025-11-19,Processing,5
2168,549,2024-07-30,Processing,4
2169,2681,2025-06-18,Cancelled,2
2170,4469,2025-10-28,Processing,2
2171,2988,2025-06-27,Shipped,2
2172,4740,2026-03-26,Shipped,3
2173,1305,2025-03-14,Cancelled,4
2174,1164,2025-05-17,Delivered,4
2175,3949,2025-11-12,Processing,5
2176,355,2026-01-19,Delivered,3
2177,4419,2024-09-13,Processing,4
2178,3505,2026-05-20,Cancelled,5
2179,1705,2025-11-10,Delivered,2
2180,53,2025-03-01,Shipped,5
2181,2794,2026-02-15,Shipped,2
2182,3785,2026-05-17,Shipped,4
2183,3148,2026-05-24,Cancelled,5
2184,4589,2025-10-11,Shipped,3
2185,2595,2024-08-25,Delivered,3
2186,502,2025-02-11,Shipped,3
2187,1031,2026-01-15,Processing,3
2188,3494,2025-06-04,Delivered,2
2189,37,2025-03-31,Cancelled,2
2190,63,2025-03-01,Cancelled,2
2191,66,2024-08-03,Cancelled,2
2192,4552,2025-10-27,Shipped,4
2193,3893,2024-11-19,Cancelled,4
2194,950,2024-07-26,Delivered,5
2195,2397,2025-09-21,Shipped,3
2196,1051,2025-09-11,Cancelled,5
2197,3195,2025-06-25,Shipped,1
2198,4937,2025-06-17,Delivered,1
2199,3626,2025-07-04,Delivered,2
2200,600,2026-06-20,Delivered,2
2201,2283,2024-11-02,Shipped,2
2202,2419,2024-11-19,Processing,4
2203,1775,2026-01-03,Delivered,3
2204,3961,2026-05-29,Cancelled,4
2205,770,2024-09-03,Cancelled,1
2206,4749,2025-02-27,Cancelled,1
2207,3082,2026-03-04,Processing,5
2208,3560,2024-07-22,Processing,4
2209,3299,2025-04-29,Cancelled,4
2210,2425,2026-03-13,Delivered,5
2211,4993,2024-09-03,Cancelled,5
2212,1922,2024-08-16,Shipped,3
2213,2180,2026-02-28,Delivered,1
2214,3004,2025-04-08,Shipped,2
2215,2307,2026-06-17,Shipped,4
2216,2987,2024-08-07,Shipped,4
2217,1641,2026-02-26,Shipped,2
2218,723,2024-10-27,Delivered,3
2219,1998,2026-03-03,Delivered,4
2220,175,2024-10-28,Processing,3
2221,3918,2025-06-23,Shipped,4
2222,411,2026-03-06,Delivered,3
2223,4038,2024-07-16,Delivered,1
2224,2694,2025-11-07,Delivered,1
2225,360,2026-04-07,Delivered,4
2226,1241,2026-06-26,Cancelled,1
2227,252,2024-09-15,Delivered,2
2228,3288,2026-01-08,Processing,5
2229,4685,2025-12-29,Shipped,3
2230,3840,2024-08-17,Processing,5
2231,3734,2026-03-01,Shipped,2
2232,2611,2025-06-27,Processing,5
2233,4100,2025-08-15,Shipped,3
2234,4031,2026-06-18,Delivered,5
2235,1532,2025-03-21,Delivered,3
2236,4674,2026-04-12,Cancelled,4
2237,4671,2026-06-02,Delivered,3
2238,3150,2026-06-19,Shipped,5
2239,3385,2024-12-24,Cancelled,3
2240,1967,2024-08-28,Shipped,1
2241,1702,2026-01-05,Delivered,4
2242,1137,2024-10-10,Cancelled,4
2243,2989,2025-01-05,Shipped,5
2244,1164,2024-09-14,Processing,4
2245,4414,2026-06-13,Processing,3
2246,4852,2024-08-02,Shipped,4
2247,1053,2025-07-22,Processing,1
2248,323,2026-01-12,Delivered,2
2249,171,2025-07-22,Cancelled,1
2250,708,2024-07-04,Processing,4
2251,144,2024-09-17,Processing,1
2252,4827,2025-03-26,Delivered,5
2253,2769,2025-06-06,Processing,2
2254,1174,2024-09-10,Cancelled,1
2255,3283,2025-10-06,Shipped,1
2256,1624,2026-03-23,Shipped,3
2257,3448,2026-03-18,Shipped,4
2258,4902,2025-06-13,Shipped,1
2259,733,2026-01-11,Delivered,1
2260,309,2025-04-19,Delivered,5
2261,4876,2024-07-24,Shipped,1
2262,4531,2025-05-01,Cancelled,5
2263,934,2025-03-19,Delivered,3
2264,4356,2024-09-26,Delivered,2
2265,4315,2025-05-16,Shipped,3
2266,2283,2025-06-04,Delivered,3
2267,4455,2024-11-19,Shipped,5
2268,415,2026-01-28,Shipped,1
2269,2151,2025-12-09,Shipped,4
2270,3418,2026-03-04,Cancelled,1
2271,1987,2024-11-26,Cancelled,4
2272,1396,2024-07-03,Delivered,5
2273,675,2025-03-29,Shipped,2
2274,3516,2025-04-15,Delivered,3
2275,4687,2025-10-13,Processing,4
2276,2101,2024-12-31,Cancelled,1
2277,2847,2026-03-10,Shipped,1
2278,724,2026-04-28,Delivered,3
2279,4494,2026-05-24,Shipped,2
2280,69,2025-12-26,Cancelled,4
2281,1662,2024-11-14,Cancelled,5
2282,4128,2025-05-18,Processing,2
2283,776,2025-04-03,Delivered,3
2284,1147,2025-09-29,Cancelled,5
2285,1907,2024-07-08,Cancelled,4
2286,2917,2024-08-18,Delivered,1
2287,3323,2025-05-06,Cancelled,4
2288,3924,2024-12-24,Delivered,5
2289,4058,2025-07-13,Cancelled,4
2290,1027,2025-01-11,Shipped,4
2291,1935,2025-04-18,Cancelled,5
2292,4309,2024-08-25,Processing,1
2293,720,2026-06-26,Cancelled,2
2294,3768,2025-12-01,Cancelled,2
2295,4851,2025-09-15,Shipped,2
2296,3483,2025-09-21,Cancelled,4
2297,3637,2026-01-19,Delivered,5
2298,1596,2025-07-29,Cancelled,4
2299,702,2025-12-31,Cancelled,3
2300,1385,2024-08-23,Shipped,5
2301,4934,2025-03-01,Delivered,4
2302,2388,2024-11-07,Shipped,3
2303,4634,2026-06-14,Delivered,2
2304,2650,2024-09-08,Processing,5
2305,3905,2026-05-14,Cancelled,4
2306,1248,2024-11-14,Cancelled,3
2307,4942,2026-02-19,Cancelled,4
2308,2428,2025-07-09,Delivered,5
2309,1540,2025-10-15,Processing,5
2310,202,2025-07-19,Processing,1
2311,594,2024-09-23,Processing,1
2312,3612,2026-06-20,Delivered,4
2313,2701,2026-04-21,Cancelled,5
2314,4774,2025-09-20,Shipped,5
2315,574,2025-08-15,Shipped,5
2316,2888,2025-03-21,Cancelled,3
2317,761,2024-12-01,Cancelled,1
2318,936,2024-10-02,Processing,5
2319,3511,2025-03-30,Delivered,1
2320,2958,2025-10-05,Delivered,1
2321,4944,2024-11-29,Shipped,3
2322,2210,2026-06-26,Shipped,5
2323,3664,2025-09-28,Cancelled,3
2324,3794,2024-07-10,Delivered,2
2325,137,2026-01-08,Shipped,5
2326,1608,2026-05-31,Delivered,1
2327,833,2025-11-25,Shipped,3
2328,109,2026-03-27,Delivered,5
2329,3207,2025-06-05,Delivered,4
2330,2255,2025-10-23,Shipped,5
2331,189,2025-11-06,Cancelled,5
2332,2824,2025-01-07,Shipped,2
2333,1328,2024-11-19,Shipped,2
2334,3343,2025-12-24,Shipped,1
2335,4595,2025-08-10,Delivered,4
2336,1378,2024-10-28,Delivered,1
2337,4084,2025-05-20,Shipped,1
2338,1115,2024-07-03,Processing,2
2339,3154,2025-05-02,Cancelled,2
2340,2127,2026-06-03,Cancelled,3
2341,1960,2025-10-28,Cancelled,3
2342,204,2025-05-29,Processing,4
2343,754,2026-04-28,Processing,3
2344,3204,2024-11-08,Processing,4
2345,4064,2025-08-27,Processing,1
2346,3117,2024-07-12,Cancelled,2
2347,2965,2025-09-20,Processing,3
2348,3053,2025-11-08,Shipped,3
2349,2706,2025-01-01,Delivered,3
2350,3120,2024-07-15,Cancelled,5
2351,4395,2025-01-06,Cancelled,3
2352,4212,2025-10-08,Shipped,3
2353,4151,2024-07-25,Shipped,3
2354,4601,2026-04-16,Shipped,3
2355,4482,2025-03-11,Cancelled,2
2356,3412,2025-06-10,Cancelled,2
2357,3557,2026-01-03,Cancelled,3
2358,4241,2025-05-29,Processing,2
2359,1264,2024-07-03,Delivered,4
2360,3873,2025-04-01,Processing,5
2361,3859,2026-04-08,Delivered,5
2362,4989,2024-10-04,Processing,2
2363,1304,2026-03-25,Cancelled,5
2364,4595,2025-05-07,Shipped,3
2365,2464,2024-10-04,Shipped,4
2366,4892,2026-03-01,Processing,5
2367,260,2024-07-17,Processing,1
2368,2504,2026-03-07,Processing,1
2369,2959,2025-03-30,Delivered,5
2370,1433,2025-12-26,Processing,4
2371,3797,2026-06-26,Shipped,1
2372,419,2025-01-08,Cancelled,2
2373,2297,2026-05-16,Shipped,5
2374,1607,2026-01-29,Delivered,4
2375,3661,2024-09-12,Shipped,4
2376,1163,2025-12-24,Processing,3
2377,2830,2026-01-12,Delivered,2
2378,4606,2025-09-15,Delivered,1
2379,3455,2024-08-05,Shipped,3
2380,4581,2025-03-24,Processing,1
2381,2903,2025-12-02,Delivered,2
2382,40,2026-04-06,Processing,3
2383,190,2025-12-15,Shipped,5
2384,772,2025-06-24,Processing,2
2385,2814,2025-02-17,Shipped,1
2386,1141,2025-08-12,Cancelled,5
2387,2170,2024-07-11,Shipped,2
2388,4027,2026-01-08,Processing,2
2389,645,2026-03-20,Delivered,1
2390,1166,2024-11-02,Shipped,3
2391,4720,2025-01-12,Delivered,3
2392,1367,2025-12-25,Cancelled,3
2393,1513,2025-07-28,Cancelled,3
2394,1221,2025-02-03,Cancelled,4
2395,1501,2025-03-18,Processing,1
2396,419,2025-01-16,Processing,4
2397,1831,2026-02-19,Shipped,5
2398,2868,2025-03-29,Processing,3
2399,2804,2024-12-23,Delivered,3
2400,3534,2025-10-30,Delivered,5
2401,663,2025-07-16,Shipped,3
2402,769,2025-05-20,Delivered,4
2403,2494,2024-08-25,Processing,3
2404,2562,2026-03-14,Shipped,4
2405,257,2025-03-29,Cancelled,2
2406,3883,2025-06-27,Shipped,5
2407,882,2024-12-06,Cancelled,4
2408,1637,2026-06-08,Shipped,4
2409,2050,2026-01-14,Cancelled,1
2410,1151,2025-08-20,Delivered,3
2411,3897,2026-05-04,Processing,4
2412,1367,2026-01-09,Cancelled,3
2413,832,2025-02-18,Shipped,4
2414,236,2026-05-07,Processing,5
2415,971,2024-10-28,Cancelled,4
2416,1309,2025-07-07,Delivered,5
2417,486,2025-10-08,Cancelled,5
2418,1918,2025-08-05,Delivered,5
2419,3535,2025-06-04,Shipped,1
2420,1925,2024-10-06,Processing,1
2421,3571,2025-03-22,Cancelled,1
2422,2546,2024-07-19,Processing,1
2423,2703,2025-03-05,Shipped,2
2424,3431,2025-12-30,Cancelled,2
2425,819,2026-06-24,Shipped,2
2426,2298,2026-05-09,Shipped,5
2427,4556,2026-04-08,Delivered,3
2428,4114,2025-12-17,Processing,1
2429,2391,2025-09-10,Shipped,1
2430,1190,2024-12-15,Processing,5
2431,1985,2025-11-23,Cancelled,3
2432,3001,2025-12-08,Delivered,2
2433,4530,2025-12-29,Shipped,2
2434,878,2026-01-12,Shipped,3
2435,1086,2024-12-04,Cancelled,3
2436,3040,2025-10-22,Cancelled,4
2437,3823,2025-06-28,Shipped,5
2438,4995,2024-07-16,Delivered,1
2439,2714,2025-03-18,Processing,5
2440,199,2025-11-26,Processing,3
2441,1590,2026-05-15,Delivered,5
2442,1664,2024-07-11,Processing,2
2443,3571,2025-01-25,Processing,2
2444,693,2025-10-30,Delivered,2
2445,4795,2026-05-06,Cancelled,4
2446,973,2025-02-18,Delivered,3
2447,130,2024-07-08,Cancelled,2
2448,4789,2024-12-16,Delivered,4
2449,4956,2026-04-25,Shipped,4
2450,2784,2025-07-14,Delivered,4
2451,1751,2026-03-10,Shipped,5
2452,914,2024-12-05,Cancelled,2
2453,684,2025-04-11,Delivered,5
2454,4008,2026-06-16,Shipped,5
2455,1275,2024-12-10,Shipped,1
2456,4864,2025-04-02,Shipped,4
2457,4647,2025-01-20,Delivered,3
2458,3627,2024-10-07,Shipped,4
2459,3565,2024-10-21,Cancelled,1
2460,221,2025-10-04,Processing,2
2461,4628,2025-02-02,Cancelled,4
2462,9,2026-02-09,Cancelled,3
2463,2837,2025-12-06,Delivered,3
2464,1610,2026-01-08,Delivered,3
2465,2246,2026-06-01,Processing,1
2466,85,2025-11-16,Shipped,1
2467,1073,2025-03-01,Cancelled,5
2468,2000,2025-08-14,Cancelled,5
2469,281,2024-07-31,Shipped,3
2470,2837,2024-09-04,Delivered,2
2471,4870,2025-10-25,Processing,5
2472,3275,2025-07-10,Cancelled,4
2473,387,2025-03-27,Shipped,1
2474,2230,2024-12-27,Delivered,5
2475,1686,2024-10-18,Processing,4
2476,3763,2024-10-28,Processing,3
2477,564,2024-10-23,Shipped,2
2478,3474,2025-05-22,Delivered,1
2479,619,2026-03-24,Shipped,5
2480,1083,2025-10-01,Cancelled,2
2481,588,2025-03-31,Delivered,3
2482,821,2024-08-28,Shipped,2
2483,2301,2025-10-05,Cancelled,1
2484,824,2025-06-07,Processing,2
2485,1220,2024-09-04,Delivered,1
2486,1926,2026-02-21,Shipped,3
2487,1934,2026-02-07,Shipped,1
2488,4508,2024-06-29,Shipped,1
2489,3169,2024-09-03,Delivered,4
2490,1821,2025-02-25,Cancelled,1
2491,1947,2024-12-05,Delivered,4
2492,2012,2024-08-27,Cancelled,5
2493,104,2025-09-01,Cancelled,5
2494,4854,2025-08-08,Processing,4
2495,3510,2025-10-09,Cancelled,2
2496,379,2026-04-21,Delivered,1
2497,2897,2025-04-30,Shipped,1
2498,2106,2025-02-05,Delivered,1
2499,3883,2025-03-08,Delivered,4
2500,936,2024-10-23,Cancelled,2
2501,2204,2025-12-27,Processing,1
2502,4368,2025-10-12,Processing,1
2503,1478,2024-10-01,Shipped,4
2504,53,2024-06-29,Processing,1
2505,903,2025-05-23,Delivered,5
2506,2170,2026-02-24,Processing,3
2507,2127,2026-05-05,Processing,4
2508,4961,2025-02-20,Cancelled,2
2509,3240,2025-01-19,Processing,3
2510,3191,2025-10-03,Delivered,5
2511,1525,2025-12-08,Cancelled,4
2512,4084,2024-06-28,Delivered,2
2513,3598,2024-12-13,Cancelled,1
2514,4105,2025-12-20,Cancelled,2
2515,3487,2025-09-30,Shipped,5
2516,2904,2024-09-21,Cancelled,1
2517,1102,2025-01-05,Cancelled,4
2518,3610,2025-09-12,Shipped,1
2519,3050,2024-08-31,Processing,4
2520,1700,2025-03-28,Cancelled,1
2521,1603,2024-12-14,Cancelled,3
2522,382,2024-11-30,Shipped,2
2523,1782,2025-04-19,Processing,4
2524,564,2025-03-08,Processing,3
2525,3203,2025-08-09,Cancelled,2
2526,4049,2025-06-17,Cancelled,2
2527,1790,2025-07-03,Delivered,3
2528,905,2026-05-24,Delivered,4
2529,3409,2026-06-14,Delivered,3
2530,1427,2025-09-30,Delivered,3
2531,1521,2026-04-24,Processing,5
2532,1858,2025-07-05,Delivered,5
2533,3251,2025-02-20,Cancelled,2
2534,3406,2024-08-29,Processing,4
2535,223,2025-02-15,Processing,4
2536,2566,2026-05-20,Cancelled,5
2537,4632,2024-09-02,Cancelled,5
2538,4183,2025-05-20,Cancelled,1
2539,1774,2025-09-23,Cancelled,5
2540,4578,2026-02-23,Shipped,1
2541,232,2024-09-27,Processing,5
2542,1802,2026-05-12,Cancelled,5
2543,1867,2025-05-22,Cancelled,2
2544,646,2025-04-15,Processing,5
2545,1484,2025-11-25,Shipped,5
2546,931,2025-08-22,Shipped,4
2547,473,2025-10-20,Cancelled,3
2548,4902,2024-08-10,Shipped,3
2549,528,2026-04-14,Delivered,3
2550,409,2024-08-05,Cancelled,2
2551,4744,2024-11-29,Delivered,1
2552,4451,2025-04-24,Cancelled,2
2553,1051,2025-12-19,Shipped,3
2554,3931,2024-10-31,Delivered,5
2555,1578,2024-08-03,Delivered,1
2556,4395,2025-04-05,Delivered,4
2557,4780,2026-05-21,Cancelled,1
2558,3936,2025-08-17,Processing,4
2559,4308,2025-04-03,Processing,5
2560,3909,2026-04-30,Processing,5
2561,3677,2025-02-28,Delivered,3
2562,1321,2025-01-14,Shipped,1
2563,4017,2026-02-21,Delivered,1
2564,2287,2026-05-03,Cancelled,3
2565,3421,2025-01-16,Processing,5
2566,778,2026-06-12,Delivered,1
2567,3545,2026-01-30,Delivered,4
2568,1731,2026-04-29,Processing,4
2569,1993,2026-05-10,Delivered,4
2570,1640,2025-11-01,Delivered,2
2571,4886,2024-12-10,Cancelled,3
2572,2887,2024-08-01,Cancelled,2
2573,3395,2026-05-29,Delivered,4
2574,4889,2026-06-13,Processing,5
2575,3363,2025-09-08,Shipped,4
2576,4593,2026-04-09,Delivered,1
2577,4702,2025-04-20,Shipped,5
2578,4834,2025-03-09,Delivered,4
2579,4346,2025-09-22,Shipped,1
2580,933,2025-06-11,Shipped,1
2581,4093,2026-01-04,Delivered,4
2582,4045,2026-03-02,Processing,2
2583,1407,2026-03-09,Delivered,4
2584,1818,2024-12-27,Shipped,4
2585,988,2024-12-16,Shipped,1
2586,3852,2026-04-08,Processing,3
2587,4739,2025-09-30,Delivered,1
2588,2544,2026-03-18,Delivered,2
2589,3902,2024-07-14,Shipped,5
2590,2927,2026-06-01,Processing,3
2591,4227,2026-01-04,Processing,5
2592,1843,2024-12-24,Processing,4
2593,1921,2025-06-27,Delivered,2
2594,3948,2026-05-08,Processing,2
2595,4946,2026-03-20,Shipped,2
2596,2640,2025-11-17,Processing,1
2597,3588,2025-01-15,Processing,1
2598,4917,2026-06-04,Shipped,3
2599,4569,2024-10-06,Delivered,3
2600,4044,2026-04-03,Cancelled,2
2601,871,2025-01-20,Shipped,2
2602,3325,2026-06-17,Delivered,1
2603,4441,2025-07-02,Cancelled,2
2604,4682,2026-04-13,Processing,3
2605,2116,2024-09-26,Delivered,2
2606,4546,2024-11-10,Processing,3
2607,1915,2026-05-26,Delivered,3
2608,3192,2025-06-15,Shipped,1
2609,4941,2024-12-31,Shipped,1
2610,3853,2024-11-12,Cancelled,5
2611,2767,2026-03-21,Delivered,5
2612,3512,2024-10-01,Processing,3
2613,4746,2025-06-12,Cancelled,2
2614,2274,2025-12-26,Delivered,5
2615,4960,2024-12-20,Shipped,1
2616,3776,2024-10-25,Cancelled,2
2617,2693,2025-10-07,Delivered,4
2618,3281,2024-07-08,Delivered,1
2619,1690,2025-09-06,Shipped,5
2620,3855,2024-12-30,Shipped,4
2621,3710,2024-08-22,Delivered,4
2622,1115,2025-03-20,Delivered,4
2623,1855,2025-08-17,Processing,1
2624,1477,2025-12-29,Processing,2
2625,1407,2025-06-03,Shipped,3
2626,771,2026-04-16,Shipped,1
2627,3374,2026-04-02,Shipped,2
2628,1923,2025-11-29,Cancelled,3
2629,2528,2024-10-19,Delivered,1
2630,4459,2025-10-19,Delivered,3
2631,2378,2026-01-24,Processing,2
2632,2430,2024-09-29,Processing,2
2633,253,2024-08-04,Shipped,3
2634,2005,2024-10-22,Processing,1
2635,4923,2024-11-19,Processing,4
2636,3370,2025-02-28,Processing,1
2637,967,2025-02-04,Cancelled,1
2638,2756,2026-03-17,Cancelled,3
2639,67,2026-04-16,Processing,1
2640,2531,2026-02-06,Cancelled,3
2641,1577,2025-10-30,Delivered,2
2642,3830,2025-01-16,Delivered,3
2643,2549,2025-05-08,Shipped,3
2644,2661,2026-05-01,Delivered,5
2645,458,2025-05-30,Shipped,4
2646,624,2026-06-21,Delivered,1
2647,1636,2025-10-28,Processing,4
2648,2618,2025-01-25,Processing,2
2649,4735,2024-12-24,Shipped,1
2650,1430,2024-08-11,Shipped,4
2651,3132,2025-09-12,Cancelled,4
2652,4777,2025-11-03,Cancelled,5
2653,1420,2025-06-03,Shipped,5
2654,2843,2024-11-02,Shipped,2
2655,4402,2024-12-08,Cancelled,1
2656,4659,2026-06-11,Processing,1
2657,536,2025-05-08,Shipped,5
2658,134,2025-11-08,Shipped,3
2659,1039,2026-06-06,Processing,2
2660,2409,2024-12-12,Delivered,4
2661,3479,2024-12-18,Shipped,5
2662,1539,2025-07-27,Processing,4
2663,1568,2024-09-08,Shipped,3
2664,4239,2025-09-20,Shipped,2
2665,2109,2026-06-14,Shipped,4
2666,3039,2026-06-02,Delivered,5
2667,3124,2024-10-28,Cancelled,5
2668,2085,2026-01-04,Delivered,5
2669,3561,2025-06-24,Processing,3
2670,1440,2024-09-18,Processing,2
2671,4605,2025-07-27,Shipped,4
2672,1095,2026-01-11,Processing,3
2673,171,2024-08-13,Cancelled,3
2674,1673,2025-05-12,Processing,1
2675,4732,2024-07-20,Processing,2
2676,4583,2025-04-12,Processing,5
2677,2229,2024-11-22,Cancelled,1
2678,2038,2024-08-03,Cancelled,5
2679,3457,2026-05-24,Processing,3
2680,1717,2025-09-05,Processing,5
2681,788,2025-11-14,Cancelled,4
2682,2689,2025-02-19,Delivered,3
2683,3752,2024-12-04,Delivered,5
2684,4285,2025-06-27,Shipped,1
2685,309,2025-11-26,Processing,3
2686,1118,2024-10-04,Cancelled,2
2687,2251,2026-01-26,Processing,5
2688,3293,2026-02-16,Cancelled,5
2689,3553,2024-11-30,Cancelled,4
2690,4826,2026-04-14,Processing,4
2691,135,2024-12-26,Cancelled,1
2692,3749,2026-03-07,Delivered,4
2693,4787,2024-08-22,Delivered,1
2694,2137,2026-05-31,Cancelled,1
2695,662,2025-10-15,Delivered,2
2696,4290,2025-07-03,Processing,4
2697,841,2026-05-02,Processing,4
2698,3936,2024-10-21,Processing,4
2699,3541,2025-10-22,Processing,1
2700,2775,2025-04-26,Delivered,5
2701,4139,2024-08-11,Cancelled,1
2702,786,2025-09-22,Cancelled,4
2703,2397,2025-05-01,Processing,5
2704,1481,2025-08-10,Shipped,3
2705,1700,2024-07-03,Processing,5
2706,3564,2025-01-18,Processing,1
2707,2280,2025-06-05,Processing,1
2708,2746,2025-12-12,Cancelled,4
2709,4724,2025-09-24,Shipped,4
2710,2812,2025-08-09,Processing,1
2711,1112,2025-08-05,Processing,2
2712,4596,2024-11-05,Cancelled,1
2713,3864,2025-07-24,Shipped,3
2714,3652,2025-08-28,Delivered,3
2715,273,2025-09-22,Shipped,3
2716,457,2025-08-31,Shipped,5
2717,2652,2024-06-27,Cancelled,4
2718,1413,2025-06-18,Cancelled,3
2719,4213,2025-06-05,Delivered,4
2720,2043,2025-01-06,Processing,5
2721,2003,2024-09-24,Cancelled,5
2722,425,2025-10-16,Cancelled,2
2723,2647,2026-04-27,Processing,2
2724,156,2026-06-26,Delivered,1
2725,651,2026-03-16,Shipped,4
2726,4500,2026-04-25,Cancelled,5
2727,2732,2025-09-14,Delivered,5
2728,1708,2024-12-25,Delivered,3
2729,4127,2024-10-25,Processing,2
2730,4012,2026-05-16,Cancelled,3
2731,4295,2024-08-24,Cancelled,4
2732,400,2026-02-27,Shipped,4
2733,2684,2025-09-25,Cancelled,2
2734,423,2026-04-03,Shipped,4
2735,1767,2025-01-09,Processing,3
2736,2305,2025-12-27,Shipped,5
2737,2115,2025-02-09,Cancelled,5
2738,4897,2025-05-24,Cancelled,2
2739,1906,2025-02-10,Delivered,5
2740,590,2025-11-19,Shipped,2
2741,1822,2024-09-02,Processing,4
2742,3455,2025-07-06,Delivered,4
2743,392,2025-05-30,Cancelled,2
2744,1017,2026-03-03,Cancelled,3
2745,2294,2025-05-24,Processing,4
2746,3782,2024-08-28,Cancelled,2
2747,3388,2025-01-26,Shipped,4
2748,2008,2024-07-06,Cancelled,4
2749,4409,2025-07-05,Processing,1
2750,4174,2026-02-28,Cancelled,4
2751,2171,2025-08-21,Cancelled,3
2752,2234,2025-06-09,Processing,2
2753,2337,2026-02-12,Processing,2
2754,4813,2024-11-16,Processing,2
2755,3655,2025-04-21,Cancelled,3
2756,226,2025-08-20,Shipped,4
2757,3190,2025-11-09,Cancelled,4
2758,4568,2025-09-26,Cancelled,3
2759,205,2025-08-07,Processing,2
2760,185,2024-08-05,Cancelled,4
2761,3828,2024-11-03,Processing,1
2762,2525,2025-02-08,Cancelled,3
2763,1637,2025-05-18,Processing,1
2764,623,2025-06-22,Processing,4
2765,1702,2024-07-22,Shipped,1
2766,4820,2024-11-24,Delivered,1
